sex,height,leg,chest,waist,hip,weight,age,arm,shoulder
1,167.2,76.2,33.8,32.4,34.6,76.2,36,61.5,43.9
1,173.2,77.7,33.1,30.1,33.7,78.7,38,59.7,43.2
1,163.3,74.7,30.9,26.9,32.2,62.5,38,55.5,38.9
1,168.2,75.7,31.6,29.2,33.9,71.5,38,55.7,39.7
1,172.9,78,34.7,31.1,34.4,81.6,38,60,43.3
1,169.5,74.1,32.6,30.4,31.3,76.6,38,57.7,39
1,168.7,78.1,30.5,27,33.3,62.6,36,60,39
1,166.5,72.1,30.5,26.6,32,58.1,38,56.4,39.7
1,177.4,80.3,33.5,31.7,35.7,88,35,62.2,39.8
1,167.5,74.7,32.7,31.1,35.9,74.8,37,58.6,40.2
1,170.2,79.4,32,29.8,33.4,71.9,37,61.3,39.3
1,178.5,82,32.9,28.4,33.7,70.9,34,63.2,40.5
1,170.9,77.7,31.2,29.4,32.5,69.7,36,60,40.9
1,178,84,32.8,31,33,77.8,39,62.6,40.6
1,175,79.6,32.5,30.5,34.6,80.1,38,60.6,41.1
1,180.5,82.3,35.4,34,35.7,94.3,39,64.3,42.2
1,168.2,74.7,32,28.5,32.3,69.8,35,58.1,38.9
1,167.5,74.5,33.1,29,32.8,73.6,38,58.1,40.5
1,178,81.3,33.7,32.2,35.7,85.4,38,62.2,41.2
1,178.5,78.9,33,30,34.6,84,38,61,40.7
1,172.5,79.7,31.5,27.7,34.1,75.9,37,57.8,39.9
1,169,78.3,33.8,31.1,34.3,79.3,36,60.3,39.5
1,180,81.6,34.3,31.1,35.5,83.1,40,61.7,43.5
1,179.3,81.9,30.3,24.8,32.8,60.4,36,60.5,39.2
1,181.4,83,35.1,32,35,90.7,32,64.1,43
1,180.4,80.7,32.7,31.1,35.3,81.1,36,61.7,40.7
1,168.3,74.8,32.1,29.5,32.9,76.3,37,57.5,39.5
1,171.3,79.4,32.5,31.4,34.2,78,38,60.5,40
1,167.3,71.9,31.5,29.6,32.8,66,35,56,40.3
1,175.5,78.7,31.9,28.5,32.4,73.6,35,59,41.2
1,170.5,79.3,29.7,26.3,31.8,59.5,35,59,39
1,175.3,78.5,33.9,30.7,35.3,85.4,38,61,41.5
1,167.1,72.4,32.2,30.4,32.5,74.9,40,58.5,41.2
1,166.7,76,29.7,27.5,32.2,67.3,34,58.1,38
1,166.5,73.8,32.8,30.5,34,80.9,35,58,40.7
1,174.9,76.9,31.1,27.4,32.1,69.6,35,59.5,39.2
1,168.2,73.4,30.6,27.5,33,71.5,35,57.7,40
1,176,76.2,33.4,31.8,34.4,92,39,60,40.7
1,176.6,81.3,32,30.1,34.1,77.1,37,60,40
1,170,74.6,31.4,30.2,33.8,75.4,38,59.2,37.7
1,167.3,73.8,32.9,31.8,33.5,85.4,39,56.5,40
1,170.1,77.6,31,30.6,33.3,78.1,39,58,38.2
1,169.1,75.2,31.6,30.3,32.2,76.9,37,58.1,40.4
1,169.9,81.2,30.7,29.8,33.5,70.7,35,60.5,39
1,175,77.5,32.1,30.6,33.9,83.8,38,58.2,39.2
1,167.8,74.5,31,28.6,32.6,69.8,68,54.2,39.3
1,174.6,75.2,37.5,37.5,37.9,115.4,46,59.5,43.4
1,172.6,73.7,32.7,30.6,30.2,77.5,51,55.4,40.8
1,166.4,75.5,32.5,33.7,34,80.8,23,59.5,39.9
1,169.4,75.4,34.9,31.6,33.6,80.2,34,55.5,40
1,169.9,76.3,33,30.5,32,75.6,42,57.5,42.2
1,167.4,75.4,31.8,29.1,34,75.2,48,57.8,39.9
1,179.4,84.2,34.9,32.7,34.6,84.5,33,60.8,41.6
1,180,81.4,32.7,28,33.9,76.1,29,61.5,42.2
1,176.1,79,29.5,29.6,32.1,71.9,31,58,39.3
1,173.9,78,34.9,32,34.9,86.8,43,58.8,40.9
1,170.3,79,30,25.5,32,62,23,56.6,41
1,176.6,76.7,32.1,30.1,33.7,80.6,50,58.8,41.3
1,165.3,68.3,32,29.4,32.5,74.5,45,55.5,40.1
1,175.6,73.5,37.5,29.5,34.6,87.7,25,59.3,43.9
1,168.3,73.5,32.5,29.6,34.3,71.7,25,59,41.6
1,162.7,69.9,30.3,29.1,33.3,73.6,25,54.6,41.4
1,158,71.4,28.7,25.5,30.5,52.9,19,53,38.2
1,165,71,28.5,29.6,32.3,62.5,23,52.9,37.7
1,177.6,78.3,33.6,24.6,30.7,63.3,19,60,38.6
1,173,78.6,29.5,24.1,31,57.7,19,61.6,39.1
1,167.3,79.4,29.1,26.2,31.5,55.8,19,60.6,39
1,177,79.9,29.5,23.9,31.9,61.6,19,60.2,39.3
1,183,79.9,39,40.9,39.9,129.7,24,66.4,40.9
1,165.6,71.5,36.7,34.3,34.6,84.6,24,56.2,37.8
1,171.8,76.2,32.6,28.7,33.6,68.7,24,56.4,42.8
1,175.8,75.5,34.6,35.3,36.3,93.7,24,59.5,42.7
1,168.3,81,30.1,26.6,30.4,59.6,23,56.9,39.5
1,174.5,78,30.1,26.7,33.7,68.9,25,61.2,38.5
1,174.8,78.5,32.6,31.6,34.7,80.2,49,59.2,42.9
1,168,74,31.5,28,33.6,78.6,18,59.5,40.6
1,169.4,75.5,30.2,28.6,33,69.1,26,57.5,39.7
1,164.7,70.5,30.2,29.5,32.7,74.6,24,54.1,34.5
1,176.9,80.8,31.8,24.6,31.7,64.9,24,61.2,38.6
1,154.8,69.8,27.5,25.4,29.7,53.3,19,53.5,36.8
1,176,82.1,29,25.9,32.1,60.6,22,60.9,39.5
1,160.5,69.5,29.7,27.6,32.9,62.9,22,54.5,37.5
1,162.9,69.3,31.5,30.7,33.9,75.2,33,57.3,38.4
1,171.4,78.5,37.5,36.5,36,93.5,48,58.3,40.7
1,161.3,72.1,33.4,27.1,32.4,62.8,46,58.9,38.9
1,171.6,80,29.5,26.9,32.6,61.7,48,59.9,38
1,188.5,85.4,38.7,41.6,42.1,139.2,19,68.9,44.5
1,169.5,76.6,31.2,30.4,32.5,73.3,24,58.1,40.5
1,168.8,75.4,30.3,26.7,31,57.4,29,56.9,41
1,162.5,74.9,31,28.5,32.8,68.6,21,56.5,40.1
1,182.5,84.2,33.2,32.7,35,89.2,47,64.9,39.8
1,162.7,74.6,28.5,26.8,31.8,59.4,17,54.6,38.5
1,172,81.2,31.9,29.6,33.1,75.7,50,60.4,39.6
1,171.5,76.8,33,31.3,36.5,84.9,54,57.2,40.1
1,173.7,75,36.3,33.5,35.8,101,47,58.9,40.3
1,168.4,77.1,26.5,25.1,33.1,60.7,16,56.1,39.5
1,168.8,79.5,27.7,25.1,30.2,56.8,17,57.1,39.6
1,172.9,79.8,29.4,30.4,35.2,73.5,17,58.5,35.4
1,174.1,81.1,28.3,27.3,34.9,68.3,17,60.5,41.4
1,171,81,28,24.9,31.8,56,16,58.5,39.7
1,164.3,72.3,31.1,30.1,32.9,70.7,54,54.7,39.4
1,165,72.4,29.9,26.2,31.3,59.1,17,53.1,38.8
1,175.9,79.8,32.9,31.4,34.5,77.8,48,60.5,42.3
1,168.4,77.5,27.9,24.1,32.3,56,18,55.5,39.5
1,168.5,72.3,34.3,32.5,35.6,87,19,57.1,40.5
1,166.5,75.5,26.6,24.3,31.2,52.4,18,55,40.3
1,166,72.9,27.5,25,31.1,61.7,18,54.9,35.7
1,173,78.9,28.5,24.1,30.3,53.4,19,53.9,39.3
1,176.1,80.7,31,25.7,32.7,62.4,18,59.6,38.4
1,173.6,79.4,33.5,30.5,33.5,87.6,18,59.8,40.2
1,174,81.7,30.3,28.8,32.9,71.8,19,61.5,41.2
1,168.4,75.6,29.7,30.9,34,75.2,18,55.9,37.7
1,162.5,74,24.5,23.5,29.8,47,17,53.5,33.7
1,167.5,73.1,33.8,36.3,35.8,97.2,18,61,39.6
1,170.4,82.4,28,24.2,32.4,56.9,18,59.5,37.4
1,172.1,76.5,27.5,24.2,31.8,59.4,18,53.1,39.2
1,181.7,87.4,27.8,24.8,31.8,62,18,65.1,37.3
1,171.4,78.8,30,24.9,32.7,63.8,18,57.4,42.6
1,179.5,82.4,28.7,26.2,33.7,66.3,18,58.3,36.7
1,171.1,82.7,27.5,24,30.4,51.8,19,57.1,36.2
1,167.2,75.6,27.1,24.9,31.8,52.7,18,55.5,40
1,174.2,78.7,28.5,25,32.4,64.1,18,57.4,39.4
1,164,74.3,28.7,25.5,32.2,60.8,19,55.1,38.9
1,176,85.6,28.6,27.2,33.2,61.4,18,59.4,39.8
1,166.3,73.3,29.6,27.7,32,64.4,18,56.9,38.3
1,172.1,77.8,31.6,31.9,35,82.2,19,56,39.3
1,162.9,78.8,26,22.6,31.5,50.5,18,55.5,35
1,176.8,83,30.5,24.4,31.6,62.1,17,55.9,39.9
1,170.2,77,29.5,27,35.1,71.1,18,59.6,42.8
1,174,79.4,32.4,30.1,35.1,84.3,55,61.5,39.1
1,178.3,79.8,29.5,25.8,32.1,66.8,19,58.6,40.9
1,183.1,84.9,31.9,25.1,33,67.8,19,63.5,41.4
1,177.7,85.3,28.9,23,31.7,52.8,18,61.9,39.3
1,178,86.1,30.3,24,32.1,60.8,18,61,40.1
1,178.6,81.9,29.1,25.7,32,70.8,18,59.3,39.8
1,170.9,75.7,32.7,27.9,33.6,75,18,56.4,40.5
1,171.6,72.5,35,41.6,38.6,112.5,17,58,41
1,171.7,75.5,30.3,25.6,31.9,68.5,18,56.6,37.4
1,174.6,81.1,30.7,28,33.6,70,17,60.1,36.2
1,175.5,81.6,30.5,28.5,34.1,71.6,17,61.5,39
1,169.5,76.6,29.2,24.3,30.9,57.1,17,57.1,40.4
1,168.3,76,29,23.6,31.1,53.3,18,54.6,39.5
1,164.6,71.7,30.4,26.2,31.8,59.9,17,54.5,38.6
1,175.1,77.9,33.2,33.2,36.8,92.9,17,64.5,40.4
1,176.7,83.6,28.8,24.4,32.3,64.8,17,59,40
1,168.8,78.3,30.1,27.7,33.1,73.5,17,59.6,38.8
1,175.4,81.7,29.5,25.9,34.2,61.4,17,60.1,40.9
1,168.6,78.7,28.4,26.5,31.3,65.1,16,53.8,39.5
1,173.9,80.9,28.8,23.1,30.9,55.6,16,54.4,40.9
1,168.5,77.9,27.4,24.6,29.9,47.8,17,55,36.9
1,174.3,81,28.1,23.2,33.2,63.1,17,57.8,41.1
1,169.7,78.8,28.4,22,30.7,50.6,17,57.5,36.1
1,169.4,74.2,30.2,29.6,31.8,70.1,17,56,39
1,179.9,85.5,28.2,26.4,32.6,63,17,60.5,41.7
1,165.2,74.4,28.6,24.9,32.8,58.5,16,55.2,40.8
1,174.1,80.7,26.3,22.3,32.3,52.5,16,56.2,39.4
1,182.7,81.9,33.4,32.5,35.7,97.1,20,62.1,39.8
1,172.3,81.5,32.6,27.1,34.6,75.1,17,60.4,41.4
1,169.4,75.1,29,27.3,32,65.8,18,57.1,39.3
1,164.9,72,27.3,27.2,33.1,63.4,18,57.5,39
1,177.5,78.6,30.9,24.3,32,75.2,18,58,42.4
1,175.1,82.2,28,24.6,32.7,58.4,17,57.5,41.4
1,178.2,85.5,28,23.8,33,60.5,18,58.5,37.9
1,174.2,81.9,28.3,25.9,32.4,60,17,59,38.9
1,171.1,76.4,33.5,32.5,37,93.8,17,56.5,38.4
1,167.9,75.4,29.4,27.5,31.4,69.4,17,53.8,36.8
1,166.5,79.6,30,29.7,32,68,17,58.2,37
1,170,79.8,28,23.6,30.7,56.9,16,56.9,37.5
1,168,76.1,28.3,21.9,30.6,61.1,16,54.5,39.9
1,165.5,72.4,30,23.2,30.7,60.3,16,54.6,36.9
1,169.5,78.8,27.9,23.9,30.2,55.6,16,57.8,38
1,175.7,85,29.1,25.7,31.5,63.7,17,59.2,38.5
1,165.1,74.4,27.9,26.5,32.6,61.2,18,52.4,37.2
1,170.4,79.4,28.8,23.5,30.6,60.9,18,57.3,38.9
1,168.6,76.7,31,26.2,32.1,69.1,18,54.3,39.4
1,176,84,28.4,24.1,32.7,53.4,18,63,39.6
1,175,81.4,30.2,28.8,34.4,74.7,18,58.1,41.8
1,177.8,80.8,33.2,31.7,39.4,83.2,18,61,43.2
1,175.2,80.9,28.5,24.5,32,61.4,17,59.5,41.1
1,171.6,81.4,29,25,30.5,56.2,18,55.5,38.4
1,176.9,82.6,29.7,24.8,33.1,58.8,18,58.6,39.4
1,166.3,78.3,26.1,23.4,28.7,49.5,17,56.3,36.3
1,175.7,79.5,31.9,30.2,33.9,81.7,18,59.3,40.4
1,171.1,80.4,29.3,25.1,32.3,59.5,18,60,40
1,172.6,79.6,27.8,24,31.5,58.9,18,57,37.1
1,172.4,73.6,30.9,26.6,33.1,75.3,17,57.4,36.4
1,177.2,79.4,31,27.4,34.3,70.8,18,60.1,40.8
1,172.8,78.5,29.2,25.3,32.5,65.1,17,55.6,39.3
1,167.5,81.3,28.5,25.1,31.7,59.4,16,57.4,38.8
1,172.6,78.6,32.1,30,34.7,80.7,17,58.5,41.1
1,167.4,75.2,27.8,24.1,30.9,52.9,18,52.5,38
1,173.4,83.9,30.2,30,33.8,69.5,18,59.5,40.9
1,177.4,80.5,30.2,32.4,34.2,84,18,61,40.4
1,162.4,73.4,29.8,31.4,35.5,77.1,17,57.1,36.6
1,166.9,73.6,31.7,29.4,32.8,82.2,16,55.7,38.1
1,177.8,83.6,31,27.5,34.3,76.1,16,60.1,38.7
1,167.5,70.9,28.6,25.5,31,59.5,53,54.9,37.3
1,157.6,71.5,29.5,23.4,30.1,53.2,16,53.3,38.7
1,175.3,81.3,30.9,24.7,35,68.7,17,59.6,40.7
1,173.3,77.7,30.5,27.2,33.7,75.7,17,60.1,40.6
1,178.7,83.5,32.1,27.2,34.4,76.7,17,60.5,42.1
1,177,76.9,31.4,26.3,35.1,77,17,59.6,41.5
1,170.4,76.7,33.7,27,34.6,74.3,16,56.7,42.2
1,173.1,77.9,29.8,27,32,71.2,16,58.9,38.7
1,166.1,78.2,27.5,26.3,31.4,65.6,16,59.2,34.1
1,166.2,72.6,28.4,24,30.4,57,16,54.9,39.5
1,170.1,73.1,29.6,24.1,30.6,60.3,17,56.1,37.6
1,183.5,84.2,32,28.1,35.1,77.5,17,58.9,41
1,182.1,85.7,30.5,28.4,33.7,76.4,17,62,38.3
1,173.2,80.7,30.2,25.7,32.4,65.4,17,55.6,40.7
1,171.1,78.8,28.2,24.5,31.5,56.4,17,57.9,38.6
1,165.1,77,25.2,22.5,29.7,51.4,16,56.8,34.9
1,173.9,78.2,28,24.7,32.5,60.7,16,58,39.2
1,169.8,76.8,30.5,26.7,32.3,71.4,17,57.5,38.3
1,166.6,79.1,27.5,23.9,30.1,53.7,16,57.2,36
1,167.2,78.3,29,25.6,30.9,57.4,16,56.5,38
1,181.3,83.4,29.1,24.7,32.5,62.3,16,59.9,37.7
1,163.3,76,28.5,26.1,31.3,58.7,16,57.5,37.7
1,171.3,81.3,28.1,22.8,31.7,54.7,16,60.2,38.3
1,172.6,80.6,29.1,26.1,32.3,65.7,16,60.2,38.7
1,170.4,76.5,30.3,23.2,32.1,62.7,16,59.5,39.1
1,162.2,76.6,27,21.5,28.9,49.6,16,56.9,32.8
1,167.5,78.4,32,30.1,34.3,77.9,16,60.3,38.1
1,167.4,79.6,27.2,22.5,29.4,52.7,16,58.4,35.9
1,176.6,79.1,29.5,25.9,32.4,68,17,59.8,36.6
1,176.6,79.1,30.6,25.6,32.8,67.2,17,58.6,36
1,181.5,87.1,29,23.2,32.3,62.8,17,61.7,39.7
1,178.2,88.3,31.6,25.3,34.5,69.6,17,63.1,38.2
1,172.6,77.5,30,24.9,32,62.3,17,53.8,37.7
1,173.7,80,29.6,26.3,32.9,70.6,17,58.6,40.6
1,175.6,80.6,33.5,31,34.7,87.9,16,61.3,40.6
1,164.5,71.4,29,24.3,31.5,64.5,19,58.4,34.7
1,169.1,75.3,30.5,25.6,31.9,65.1,17,55.5,37.9
1,166.4,72.4,33,28.5,33.6,75.3,18,56.3,43.5
1,172.5,83.6,26.9,25.5,33.1,56,18,61.5,37
1,161.9,73.8,30.5,32.2,33.5,68,18,56.1,40.5
1,174.5,79.9,29.8,29.2,35.4,74.5,18,61.5,39.2
1,174.6,78,34.9,36.5,38.5,103.1,17,62,40.3
1,170.6,79.8,28.2,24.5,31.5,58.1,18,58.1,39.9
1,169.9,80.4,28.8,26.1,31.9,62.2,18,60.5,38.8
1,179.1,83.7,29.2,27.2,33.5,63.8,18,62,39.5
1,172.9,81.4,31.6,28.1,33.7,72.2,18,57.6,38.4
1,172.8,78,29.8,24.9,31.5,58.6,17,58.7,38.1
1,176,86.4,30.2,26.2,31.7,66.4,19,61.4,39
1,162.4,74.8,27,25.8,30.8,51.6,17,55.5,37.3
1,168.8,74.7,28.5,23.3,32.5,57,18,55.9,39
1,170.3,81.3,29,27.4,31.6,61.5,18,58.1,39.8
1,179.1,83.7,29.2,27.2,33.5,64.9,18,62,39.4
1,179.4,85.7,27.5,23,30.9,51.5,17,60.6,36.5
1,161.7,74.3,27.8,24.8,29.4,58.6,17,56.1,34.9
1,172.5,76.4,27.7,25.7,34,65.4,18,59.5,38.9
1,172.3,81.5,29.8,25.1,33.4,67.1,18,59.2,38.8
1,175.4,78.8,29.1,24.5,31.4,64.6,16,59.6,37.9
1,174.8,78.4,28.9,25.5,32.5,62.1,16,60.9,36.1
1,173.8,81.9,28,27.8,28.5,52.2,16,57.5,38.4
1,178.8,80,28.7,24.5,32,63.2,16,56.4,38.8
1,178.3,83,27.5,23.5,31.1,57.1,19,59.8,38.8
1,166.5,75.4,29.7,27.9,31.5,71.4,16,54.4,36.7
1,179.9,82.2,27.2,24,31.8,64.4,16,61,34.9
1,164.1,74.7,27.6,22.6,30.2,51.6,16,56.5,38.1
1,174.4,79.1,30.3,25.6,32,63.1,16,57.9,38.3
1,172.3,78.7,30.7,27.9,34.2,76.8,16,58.7,39.7
1,170.5,81.9,32.7,24.2,29.9,60.7,16,59,39.1
1,169.1,73.7,31.5,28.5,33.4,79.5,27,57.7,41
1,182.8,85.3,31.2,31,32.3,84.6,40,63.2,41.5
1,169.8,75.3,29.7,26.8,31.5,67.4,42,54.6,34.8
1,172.9,76.9,32,29.6,33.7,78.6,45,57.3,40.2
1,166.3,75.1,30.5,28.6,31.6,63.3,63,57.1,36.8
1,153.3,66.7,27,24,30.4,51.1,43,49.5,35
1,162.8,71.4,33,29.6,32.5,73.8,45,55,40.7
1,168.3,74.1,29.3,28.1,31.7,67.2,54,56.1,37.3
1,170.5,75,32.5,32.8,34.8,90.4,50,57,40.9
1,168.4,72.7,33,29.4,34.6,80.3,54,54.2,38.6
1,168.3,75.4,31.3,28.6,30.4,71.3,54,54.3,39.2
1,168.4,74.3,30.6,27.7,32.4,64.8,53,51.3,37.9
1,172.1,73.6,30.3,28.1,32.8,72.7,55,57,36.7
1,167,72.4,34.1,27.7,32.8,70.3,59,55.3,39.6
1,164.3,73.6,29.2,27.5,31.9,62.5,64,54.1,38.3
1,161.6,72.7,29.8,28.2,32,67.6,61,55.5,37.2
1,168,69.5,34.2,26.9,33.2,75.8,41,54,38.4
1,170.8,75.4,30.5,28.1,31.5,75.3,41,57.4,38.1
1,174.6,81.2,32.6,25.9,31.2,73.1,19,59.9,39.5
1,168,74,30.6,26.6,31.5,67,49,54.2,37.3
1,169.6,75.6,30.1,27,32.7,70.3,40,55.5,38.7
1,168.8,74.4,30.5,26.9,33.4,69.4,47,55.4,39.9
1,170.5,75.1,31.1,29.1,32.6,77.2,53,58,39
1,169,71.4,32.3,28.4,32.1,71.9,53,53.2,38.5
1,173,77.5,32.7,31.2,34.5,79.2,53,59.2,40.8
1,166.3,77.2,31.6,25.3,30,62,44,57.4,40.8
1,177.9,79.5,30.8,29.4,30.4,80.1,53,59.7,39.8
1,171.3,77.2,30.9,27.1,33.2,65.1,52,59.9,40
1,178.9,78.6,35,30.6,27.7,77,42,58.8,42.4
1,162.9,71.3,27.5,23.9,30.8,53.1,45,53.8,37.4
1,169.3,74.7,31.4,29,32.3,72.6,41,56.1,38.8
1,162.4,73.2,29.2,27.1,27,59.5,45,52,38.9
1,173.4,79.5,34.8,31,34.5,87.9,42,60.6,40.3
1,172.9,77,31.6,28.2,31.7,74.5,45,58.3,39.8
1,169.5,74.5,32,26,30.6,68.4,54,54.3,38.2
1,172.4,74.2,34,30.7,34.8,86.4,54,57,40.4
1,175.3,75.2,31.4,28.4,33.3,74.6,56,57.7,38.5
1,178.3,79.6,31.5,26.2,32.6,73.8,20,60.4,41.5
1,170.6,76.3,31.5,28,32,71.3,56,58.7,39.5
1,173,81.3,30.8,26.1,31.4,61.1,24,58,41.4
1,169.5,76.5,30.6,26.5,32,60.4,56,54.3,36.9
1,171.9,78.5,32.9,30.3,33.8,77,48,58.8,39.1
1,173.3,74.9,33.6,34.2,34,94.8,37,57.2,36.3
1,183.3,85.1,30,26.1,32.5,65.3,19,59.5,40.9
1,162.4,74.4,29.3,23.9,30.9,55.1,38,54.6,38.2
1,163.6,71.5,29.6,28.3,30.8,67.3,56,53.1,37.7
1,162.4,71.2,29.1,27.7,30.6,66.8,51,53,37.3
1,175.6,81.7,30,23.8,31.7,58.3,20,56.9,41.2
1,165.6,75.5,30.6,31.3,33.4,74.6,67,55.9,37.6
1,172.3,78.6,30.2,25.9,31.8,61.5,53,56.6,38.3
1,167.8,71.3,32,32.3,35.5,92.1,34,55.5,38.8
1,163.3,70.4,30.9,28.6,31.8,68.2,48,53.4,38.7
1,177,79.5,34,31.5,34.2,83.3,33,58.6,39.7
1,167.1,74.6,35.7,35.9,34.8,99,28,55.6,40.9
1,175.8,79.2,31,25.2,31.6,60.8,37,56,37.5
1,186.1,83,34.5,30.9,36.4,95.4,24,61,43.3
1,175.3,79.1,30.7,28.7,34.3,75.4,36,55,38.6
1,170.3,76.5,32.5,27.6,33,73.4,27,55.3,42.3
1,168.2,78.3,31.5,31.5,33.8,75.9,45,55.4,37.9
1,168.9,74.7,32.3,30.7,31.4,82.4,36,56.5,39.9
1,179,81,33.5,32.2,36.1,90.4,38,60.2,41
1,174.3,78.6,34.2,32.5,34.5,88,43,58.3,39.1
1,167.1,73,29.5,28.2,33.3,68,50,55.6,37.9
1,174.7,78.7,32.4,28.2,33.1,81.8,23,61,42.4
1,183.1,84.1,32.4,33,34.6,91.9,23,60.4,39.4
1,171.7,78,29.9,28.5,33.5,71.2,26,54,39.3
1,166.8,72.7,29.6,30.5,32.3,69.1,63,53.1,36.7
1,160.8,69.1,32.1,31,30.9,75.7,69,52.5,36.1
1,169.5,75.6,30.4,24.1,32.4,66,19,57.4,39.6
1,165.8,71.7,31.6,28.3,33,71.2,68,54.5,38.7
1,168.1,75,32.5,27.7,32.5,67,62,57.2,38
1,173.5,81.7,28.1,25.1,32.4,58.1,20,58.6,38.8
1,164.3,71.3,32,29,32.5,67,56,54.8,36.8
1,179.4,83,29.3,25.9,30.8,64.3,19,59.8,38.6
1,173.7,80.7,31.1,24.8,31.8,64.1,19,58.2,37.9
1,171.9,75.3,32.4,30.5,33.3,83.4,36,56.7,39.6
1,169.8,74,30.4,28.3,33.2,72.6,41,56.2,38.7
1,161.5,70.5,33.9,29.1,31.9,72.2,46,52.2,39.2
1,175.8,78,35,32.5,34.2,88.8,42,57.4,43.2
1,168.6,79.2,31.5,24.5,32,57.2,25,55.5,38.4
1,173.7,75.3,31.8,29.8,33.4,82.7,42,56,37.7
1,177.1,76.5,36.4,31.2,35.8,103.2,47,57,41.8
1,174.5,74.9,28.5,27.3,33.2,69.5,49,56,37.6
1,165.6,74.3,29.5,24.3,30.5,65.1,48,51.3,38.8
1,163.4,73.6,28.4,30.1,33.7,74,66,55.5,34.8
1,165.8,76.6,26,23.7,30.6,52.1,44,56.1,35.1
1,160.5,68.6,31.1,29.5,31,65.2,60,52.5,38.9
1,169.3,75.3,31.6,26.1,32.3,62.6,52,55.5,37.4
1,182.5,79.8,32,28.6,36.2,78.5,31,59.7,41.4
1,161.6,72.3,33,27.3,33.3,67.2,57,52.7,37.2
1,164.8,71.3,34.2,31.1,33.6,83.1,36,51.5,39.3
1,171.9,80.8,34.7,29.7,33,76.4,43,56.9,37.7
1,165.8,73.9,32.6,26.2,31.9,67.1,53,54.2,40.5
1,165.8,72.5,33.3,29.6,33.7,75.8,48,54.2,39.5
1,179.9,82.2,34.8,30.7,34.3,86.9,59,60.7,40.8
1,169.9,76.7,35.2,28.7,32.9,76.4,40,59.5,40.5
1,170,77,37,27.8,32,74.9,44,55.5,42.3
1,160.3,69.8,32.9,28.9,33.1,78,51,51.2,41
1,169.6,74.5,29.6,28,31.7,69.7,48,55.4,34.9
1,163.8,73.2,29.6,26.6,30.6,59.4,59,52.6,36.7
1,163.7,70.5,32.7,29.6,32.4,71.2,39,54.5,39.2
1,166.9,78.5,29.3,28.7,31.7,61.7,56,58.2,38
1,171.1,78,30.6,24.8,31.3,59.5,43,57.3,38.5
1,182.7,81.9,33.4,32.5,35.7,97.1,20,62.1,39.8
1,166.5,77.6,30.4,25.7,29.9,57.1,20,53.1,37.5
1,182.7,80,28.9,24.5,34.6,74.1,20,61.4,37.1
1,169.6,79,30.5,25.8,31.3,60.4,20,56.3,39.5
1,163.3,74.6,30.6,26.4,31,64.8,38,53.5,35.5
1,173.8,78,33.3,30.8,33.8,78,44,58,37.9
1,170.9,75.9,34.8,29.2,33.4,76.6,45,53.8,38.3
1,159.4,70.9,33.3,30.9,34,75.4,60,56.5,38.6
1,171.3,77.3,30.7,26.4,32.6,65,65,56,38
1,163.1,76.4,30.5,25.2,30.8,56.6,44,54.1,34.8
1,164.7,77.1,34.9,26.5,31,64.7,44,56.2,36.3
1,169.8,74.9,38.6,27.6,32.6,79.9,44,56.8,40.5
1,178.3,87.4,29.6,25.6,33.7,71,17,58.7,37.5
1,178,81.2,35,29.9,34.4,86.7,19,62.1,40.8
1,167.1,73.3,38.6,33.1,35.8,96.2,44,59.8,41.3
1,167.6,75.7,32.1,26.8,32.2,67.2,31,56.8,40.5
1,167.6,73.4,33.7,26.7,30.6,68.2,47,55.8,39.5
1,180.6,79.7,31.8,28,35,80.3,38,57.3,40.9
1,167.3,75.2,31.8,28.6,32.6,69.8,63,57,38.2
1,175.5,81.3,33.6,30.2,34.2,82.7,29,59,38.5
1,172.3,79.1,33.5,30,33.1,79.3,36,58.4,38.9
1,166.1,74.1,30.9,24.5,31.1,62.7,40,53.6,37.4
1,176,76.7,34,31.3,34.1,90.1,41,58.6,40.4
1,167.1,70.8,34.1,31.2,33.5,82.4,64,55.3,36.5
1,168.2,74.4,31,30.7,34,78,63,56.5,36.1
1,167.2,75.6,33.3,25.5,31.6,63.3,32,57,42
1,170,75.1,35.1,29.6,34.4,79.6,41,58.5,39.3
1,170.7,76.1,31,26.2,30.4,62.5,52,53.4,36.5
1,169.3,76.1,31.3,26.6,33.1,64.3,60,54.2,37.2
1,163,70.6,28.8,24.2,29.4,56.5,35,49.6,34.3
1,171.3,76.2,29.6,26.9,31.3,68.5,37,55.2,37.6
1,162.3,73.1,31,27.6,32.5,63.3,61,52.5,36.6
1,175.4,75.5,32.6,29.6,33.7,79.7,50,55.3,37.5
1,158.6,71.9,32.6,27.4,31.4,62.8,63,53,35
1,184.5,79.2,33.7,28.2,32.9,80.4,30,58,38.2
1,165.3,73,30.6,29.5,32.2,70.3,66,53,33
1,171.9,78.5,31.7,29.6,32,76.2,36,56.5,36.4
1,164.5,73,30.1,24.2,31.2,56.5,49,55.9,37
1,170.6,75.6,36,30.3,34.3,86.9,67,56.3,40.2
1,158.5,66.7,30.1,27.7,31.2,65.2,64,51.4,35
1,159,71,30,25.1,31.4,56.3,60,52.3,36.3
1,166.4,71.4,33.1,30.8,33.8,84.6,64,53.4,39.6
1,169.5,77.4,34.7,30,32.4,78.2,55,57.7,36
1,169.5,74.6,29.1,28.2,32.1,68.9,59,57.1,37.8
